"date","club_1","goals_1","par_1","club_2","goals_2","par_2","tournament"
"22.07.2015","Dep. Anzoategui",1,,"Mineros",1,,"Primera Division"
"22.07.2015","Estudiantes Merida",2,,"Aragua",0,,"Primera Division"
"22.07.2015","Urena",1,,"Portuguesa",1,,"Primera Division"
"22.07.2015","Lara",1,,"Petare",0,,"Primera Division"
"22.07.2015","Llaneros",0,,"Dep. Tachira",1,,"Primera Division"
"22.07.2015","Estudiantes Caracas",0,,"Carabobo",0,,"Primera Division"
"19.07.2015","Zamora",4,,"Tucanes",1,,"Primera Division"
"19.07.2015","Aragua",0,,"Petare",1,,"Primera Division"
"19.07.2015","Caracas",2,,"Lara",2,,"Primera Division"
"19.07.2015","Dep. Tachira",1,,"Trujillanos",1,,"Primera Division"
"19.07.2015","Atl. Venezuela",1,,"Dep. Anzoategui",3,,"Primera Division"
"19.07.2015","Carabobo",0,,"Estudiantes Merida",0,,"Primera Division"
"19.07.2015","Mineros",4,,"Metropolitanos",1,,"Primera Division"
"19.07.2015","Zulia",4,,"Urena",0,,"Primera Division"
"19.07.2015","Portuguesa",0,,"Estudiantes Caracas",1,,"Primera Division"
"18.07.2015","La Guaira",1,,"Llaneros",0,,"Primera Division"
"12.07.2015","Estudiantes Merida",1,,"Portuguesa",0,,"Primera Division"
"12.07.2015","Llaneros",1,,"Zamora",1,,"Primera Division"
"12.07.2015","Petare",0,,"Carabobo",0,,"Primera Division"
"12.07.2015","Urena",1,,"Mineros",0,,"Primera Division"
"12.07.2015","Lara",1,,"Aragua",2,,"Primera Division"
"12.07.2015","Tucanes",0,,"Caracas",4,,"Primera Division"
"11.07.2015","Dep. Anzoategui",1,,"Dep. Tachira",2,,"Primera Division"
"11.07.2015","Metropolitanos",1,,"Atl. Venezuela",0,,"Primera Division"
"11.07.2015","Estudiantes Caracas",0,,"Zulia",0,,"Primera Division"
"11.07.2015","Trujillanos",1,,"La Guaira",1,,"Primera Division"
"20.05.2014/2015","Zamora",3,,"Mineros",2,,"Primera Division"
"20.05.2014/2015","Lara",1,1,"Carabobo",1,0,"Primera Division"
"17.05.2014/2015","Dep. Tachira",1,,"Trujillanos",0,,"Primera Division"
"17.05.2014/2015","Mineros",2,,"Zamora",3,,"Primera Division"
"17.05.2014/2015","Carabobo",1,,"Lara",0,,"Primera Division"
"13.05.2014/2015","Zamora",4,,"Estudiantes Merida",2,,"Primera Division"
"13.05.2014/2015","Aragua",0,,"Carabobo",0,,"Primera Division"
"13.05.2014/2015","Mineros",3,,"Tucanes",0,,"Primera Division"
"13.05.2014/2015","Lara",2,,"Atl. Venezuela",0,,"Primera Division"
"10.05.2014/2015","Atl. Venezuela",1,,"Lara",0,,"Primera Division"
"10.05.2014/2015","Estudiantes Merida",1,,"Zamora",2,,"Primera Division"
"10.05.2014/2015","Trujillanos",0,,"Dep. Tachira",0,,"Primera Division"
"10.05.2014/2015","Carabobo",1,,"Aragua",0,,"Primera Division"
"10.05.2014/2015","Tucanes",0,,"Mineros",0,,"Primera Division"
"03.05.2014/2015","Aragua",4,,"Portuguesa",0,,"Primera Division"
"03.05.2014/2015","Caracas",2,,"Dep. Tachira",2,,"Primera Division"
"03.05.2014/2015","Estudiantes Merida",2,,"Carabobo",1,,"Primera Division"
"03.05.2014/2015","Lara",3,,"Dep. Anzoategui",1,,"Primera Division"
"03.05.2014/2015","Metropolitanos",0,,"Atl. Venezuela",0,,"Primera Division"
"03.05.2014/2015","Mineros",3,,"Llaneros",1,,"Primera Division"
"03.05.2014/2015","Trujillanos",1,,"Petare",1,,"Primera Division"
"03.05.2014/2015","Zamora",2,,"Zulia",1,,"Primera Division"
"02.05.2014/2015","La Guaira",3,,"Tucanes",1,,"Primera Division"
"29.04.2014/2015","Dep. Tachira",3,,"Lara",0,,"Primera Division"
"29.04.2014/2015","Estudiantes Merida",1,,"Mineros",2,,"Primera Division"
"26.04.2014/2015","Atl. Venezuela",2,,"Mineros",0,,"Primera Division"
"26.04.2014/2015","Carabobo",2,,"Trujillanos",0,,"Primera Division"
"26.04.2014/2015","Dep. Anzoategui",4,,"Estudiantes Merida",3,,"Primera Division"
"26.04.2014/2015","Dep. Tachira",1,,"Zamora",0,,"Primera Division"
"26.04.2014/2015","Llaneros",1,,"Aragua",2,,"Primera Division"
"26.04.2014/2015","Petare",0,,"Metropolitanos",1,,"Primera Division"
"26.04.2014/2015","Portuguesa",0,,"Caracas",2,,"Primera Division"
"26.04.2014/2015","Tucanes",0,,"Lara",0,,"Primera Division"
"26.04.2014/2015","Zulia",1,,"La Guaira",0,,"Primera Division"
"22.04.2014/2015","Dep. Tachira",2,,"Dep. Anzoategui",1,,"Primera Division"
"22.04.2014/2015","Zamora",3,,"Aragua",0,,"Primera Division"
"22.04.2014/2015","Petare",0,,"Estudiantes Merida",1,,"Primera Division"
"22.04.2014/2015","Metropolitanos",2,,"Carabobo",3,,"Primera Division"
"19.04.2014/2015","Zamora",1,,"Portuguesa",0,,"Primera Division"
"19.04.2014/2015","Aragua",0,,"Atl. Venezuela",2,,"Primera Division"
"19.04.2014/2015","Caracas",3,,"Llaneros",2,,"Primera Division"
"19.04.2014/2015","Estudiantes Merida",1,,"Tucanes",1,,"Primera Division"
"19.04.2014/2015","Lara",0,,"Zulia",0,,"Primera Division"
"18.04.2014/2015","La Guaira",1,,"Dep. Tachira",2,,"Primera Division"
"18.04.2014/2015","Carabobo",0,,"Mineros",1,,"Primera Division"
"18.04.2014/2015","Trujillanos",1,,"Dep. Anzoategui",0,,"Primera Division"
"12.04.2014/2015","Dep. Anzoategui",3,,"Metropolitanos",2,,"Primera Division"
"12.04.2014/2015","Atl. Venezuela",0,,"Caracas",1,,"Primera Division"
"12.04.2014/2015","Petare",1,,"Aragua",0,,"Primera Division"
"12.04.2014/2015","Zulia",0,,"Estudiantes Merida",1,,"Primera Division"
"12.04.2014/2015","Llaneros",5,,"Zamora",0,,"Primera Division"
"12.04.2014/2015","Portuguesa",0,,"La Guaira",0,,"Primera Division"
"12.04.2014/2015","Tucanes",0,,"Trujillanos",0,,"Primera Division"
"05.04.2014/2015","Tucanes",1,,"Dep. Tachira",0,,"Primera Division"
"03.04.2014/2015","La Guaira",2,,"Mineros",2,,"Primera Division"
"01.04.2014/2015","Dep. Tachira",3,,"Zulia",1,,"Primera Division"
"29.03.2014/2015","Zamora",3,,"Atl. Venezuela",0,,"Primera Division"
"29.03.2014/2015","Aragua",1,,"Carabobo",1,,"Primera Division"
"29.03.2014/2015","Caracas",1,,"Petare",0,,"Primera Division"
"29.03.2014/2015","Mineros",1,,"Dep. Anzoategui",3,,"Primera Division"
"29.03.2014/2015","Estudiantes Merida",0,,"Dep. Tachira",2,,"Primera Division"
"29.03.2014/2015","Trujillanos",1,,"Zulia",0,,"Primera Division"
"29.03.2014/2015","Lara",4,,"Portuguesa",1,,"Primera Division"
"29.03.2014/2015","Metropolitanos",0,,"Tucanes",0,,"Primera Division"
"28.03.2014/2015","La Guaira",3,,"Llaneros",0,,"Primera Division"
"25.03.2014/2015","Dep. Anzoategui",1,,"Zamora",1,,"Primera Division"
"25.03.2014/2015","Mineros",1,,"Zulia",0,,"Primera Division"
"25.03.2014/2015","La Guaira",1,,"Petare",0,,"Primera Division"
"25.03.2014/2015","Metropolitanos",2,,"Dep. Tachira",3,,"Primera Division"
"22.03.2014/2015","Carabobo",0,,"Caracas",2,,"Primera Division"
"22.03.2014/2015","Dep. Anzoategui",3,,"Aragua",2,,"Primera Division"
"22.03.2014/2015","Dep. Tachira",2,,"Trujillanos",1,,"Primera Division"
"22.03.2014/2015","Atl. Venezuela",1,,"La Guaira",1,,"Primera Division"
"22.03.2014/2015","Petare",1,,"Zamora",2,,"Primera Division"
"22.03.2014/2015","Zulia",1,,"Metropolitanos",2,,"Primera Division"
"22.03.2014/2015","Portuguesa",3,,"Estudiantes Merida",1,,"Primera Division"
"22.03.2014/2015","Tucanes",1,,"Mineros",0,,"Primera Division"
"22.03.2014/2015","Llaneros",3,,"Lara",0,,"Primera Division"
"18.03.2014/2015","Estudiantes Merida",0,,"Llaneros",0,,"Primera Division"
"18.03.2014/2015","Caracas",1,,"Dep. Anzoategui",0,,"Primera Division"
"18.03.2014/2015","Trujillanos",1,,"Portuguesa",0,,"Primera Division"
"18.03.2014/2015","Aragua",3,,"Tucanes",0,,"Primera Division"
"18.03.2014/2015","Lara",1,,"Atl. Venezuela",1,,"Primera Division"
"15.03.2014/2015","Carabobo",1,,"La Guaira",2,,"Primera Division"
"15.03.2014/2015","Petare",0,,"Lara",1,,"Primera Division"
"15.03.2014/2015","Atl. Venezuela",0,,"Estudiantes Merida",1,,"Primera Division"
"15.03.2014/2015","Zulia",2,,"Aragua",1,,"Primera Division"
"15.03.2014/2015","Llaneros",2,,"Trujillanos",3,,"Primera Division"
"15.03.2014/2015","Portuguesa",2,,"Metropolitanos",2,,"Primera Division"
"15.03.2014/2015","Tucanes",0,,"Caracas",1,,"Primera Division"
"14.03.2014/2015","Dep. Tachira",5,,"Mineros",2,,"Primera Division"
"11.03.2014/2015","Mineros",2,,"Petare",1,,"Primera Division"
"08.03.2014/2015","Aragua",2,,"Estudiantes Merida",2,,"Primera Division"
"08.03.2014/2015","Caracas",1,,"Lara",2,,"Primera Division"
"08.03.2014/2015","Mineros",3,,"Trujillanos",0,,"Primera Division"
"08.03.2014/2015","Zulia",1,,"Carabobo",0,,"Primera Division"
"08.03.2014/2015","Portuguesa",1,,"Atl. Venezuela",1,,"Primera Division"
"08.03.2014/2015","Tucanes",1,,"Dep. Anzoategui",1,,"Primera Division"
"07.03.2014/2015","Metropolitanos",3,,"Llaneros",0,,"Primera Division"
"07.03.2014/2015","Zamora",2,,"La Guaira",1,,"Primera Division"
"05.03.2014/2015","Dep. Tachira",3,,"Petare",0,,"Primera Division"
"04.03.2014/2015","Caracas",1,,"Zamora",0,,"Primera Division"
"04.03.2014/2015","Lara",0,,"Estudiantes Merida",0,,"Primera Division"
"01.03.2014/2015","Zamora",4,,"Tucanes",0,,"Primera Division"
"01.03.2014/2015","Carabobo",1,,"Dep. Tachira",1,,"Primera Division"
"01.03.2014/2015","Dep. Anzoategui",3,,"Zulia",1,,"Primera Division"
"01.03.2014/2015","Atl. Venezuela",2,,"Llaneros",0,,"Primera Division"
"01.03.2014/2015","Petare",0,,"Portuguesa",1,,"Primera Division"
"01.03.2014/2015","Trujillanos",1,,"Metropolitanos",1,,"Primera Division"
"01.03.2014/2015","Lara",2,,"Aragua",1,,"Primera Division"
"28.02.2014/2015","La Guaira",1,,"Caracas",2,,"Primera Division"
"26.02.2014/2015","Metropolitanos",2,,"Estudiantes Merida",1,,"Primera Division"
"25.02.2014/2015","Llaneros",0,,"Petare",1,,"Primera Division"
"25.02.2014/2015","Aragua",3,,"La Guaira",2,,"Primera Division"
"25.02.2014/2015","Atl. Venezuela",1,,"Trujillanos",2,,"Primera Division"
"25.02.2014/2015","Zulia",2,,"Tucanes",0,,"Primera Division"
"25.02.2014/2015","Portuguesa",0,,"Carabobo",1,,"Primera Division"
"22.02.2014/2015","Estudiantes Merida",1,,"Trujillanos",0,,"Primera Division"
"22.02.2014/2015","Petare",1,,"Atl. Venezuela",0,,"Primera Division"
"22.02.2014/2015","Zulia",1,,"Caracas",0,,"Primera Division"
"22.02.2014/2015","Carabobo",4,,"Llaneros",1,,"Primera Division"
"22.02.2014/2015","Lara",3,,"Metropolitanos",1,,"Primera Division"
"21.02.2014/2015","Dep. Anzoategui",3,,"Portuguesa",1,,"Primera Division"
"15.02.2014/2015","Mineros",2,,"Lara",2,,"Primera Division"
"08.02.2014/2015","Aragua",0,,"Caracas",0,,"Primera Division"
"08.02.2014/2015","Atl. Venezuela",2,,"Carabobo",2,,"Primera Division"
"08.02.2014/2015","Mineros",0,,"Zamora",0,,"Primera Division"
"08.02.2014/2015","Trujillanos",1,,"Lara",1,,"Primera Division"
"08.02.2014/2015","Portuguesa",4,,"Tucanes",0,,"Primera Division"
"08.02.2014/2015","Llaneros",2,,"Dep. Anzoategui",3,,"Primera Division"
"07.02.2014/2015","Metropolitanos",0,,"La Guaira",1,,"Primera Division"
"01.02.2014/2015","Zamora",4,,"Metropolitanos",0,,"Primera Division"
"01.02.2014/2015","Caracas",1,,"Mineros",1,,"Primera Division"
"01.02.2014/2015","Dep. Anzoategui",0,,"Atl. Venezuela",0,,"Primera Division"
"01.02.2014/2015","Carabobo",0,,"Petare",1,,"Primera Division"
"01.02.2014/2015","Zulia",2,,"Portuguesa",2,,"Primera Division"
"01.02.2014/2015","Tucanes",0,,"Llaneros",0,,"Primera Division"
"31.01.2014/2015","La Guaira",2,,"Trujillanos",1,,"Primera Division"
"28.01.2014/2015","Zamora",4,,"Carabobo",2,,"Primera Division"
"25.01.2014/2015","Atl. Venezuela",3,,"Tucanes",0,,"Primera Division"
"25.01.2014/2015","Estudiantes Merida",2,,"La Guaira",1,,"Primera Division"
"25.01.2014/2015","Mineros",1,,"Aragua",2,,"Primera Division"
"25.01.2014/2015","Petare",0,,"Dep. Anzoategui",0,,"Primera Division"
"25.01.2014/2015","Trujillanos",0,,"Zamora",1,,"Primera Division"
"25.01.2014/2015","Carabobo",0,,"Lara",1,,"Primera Division"
"25.01.2014/2015","Llaneros",2,,"Zulia",0,,"Primera Division"
"25.01.2014/2015","Portuguesa",1,,"Dep. Tachira",3,,"Primera Division"
"24.01.2014/2015","Metropolitanos",0,,"Caracas",1,,"Primera Division"
"18.01.2014/2015","Zamora",1,,"Estudiantes Merida",0,,"Primera Division"
"18.01.2014/2015","Aragua",2,,"Metropolitanos",1,,"Primera Division"
"18.01.2014/2015","Caracas",2,,"Trujillanos",1,,"Primera Division"
"18.01.2014/2015","Dep. Tachira",4,,"Llaneros",1,,"Primera Division"
"18.01.2014/2015","Dep. Anzoategui",4,,"Carabobo",2,,"Primera Division"
"18.01.2014/2015","Zulia",1,,"Atl. Venezuela",0,,"Primera Division"
"18.01.2014/2015","Portuguesa",0,,"Mineros",1,,"Primera Division"
"18.01.2014/2015","Tucanes",0,,"Petare",0,,"Primera Division"
"17.01.2014/2015","La Guaira",2,,"Lara",1,,"Primera Division"
"14.01.2014/2015","Dep. Tachira",3,,"Aragua",1,,"Primera Division"
"11.01.2014/2015","Dep. Anzoategui",1,,"La Guaira",0,,"Primera Division"
"11.01.2014/2015","Atl. Venezuela",2,,"Dep. Tachira",1,,"Primera Division"
"11.01.2014/2015","Estudiantes Merida",1,,"Caracas",2,,"Primera Division"
"11.01.2014/2015","Trujillanos",1,,"Aragua",1,,"Primera Division"
"11.01.2014/2015","Carabobo",0,,"Tucanes",1,,"Primera Division"
"11.01.2014/2015","Lara",1,,"Zamora",1,,"Primera Division"
"11.01.2014/2015","Llaneros",4,,"Portuguesa",1,,"Primera Division"
"11.01.2014/2015","Petare",0,,"Zulia",0,,"Primera Division"
"10.01.2014/2015","Metropolitanos",2,,"Mineros",1,,"Primera Division"
"14.12.2014/2015","Atl. Venezuela",0,,"Metropolitanos",0,,"Primera Division"
"14.12.2014/2015","Carabobo",3,,"Estudiantes Merida",2,,"Primera Division"
"14.12.2014/2015","Dep. Anzoategui",1,,"Lara",0,,"Primera Division"
"14.12.2014/2015","Dep. Tachira",1,,"Caracas",1,,"Primera Division"
"14.12.2014/2015","Llaneros",0,,"Mineros",1,,"Primera Division"
"14.12.2014/2015","Petare",0,,"Trujillanos",3,,"Primera Division"
"14.12.2014/2015","Portuguesa",0,,"Aragua",2,,"Primera Division"
"14.12.2014/2015","Tucanes",0,,"La Guaira",2,,"Primera Division"
"14.12.2014/2015","Zulia",2,,"Zamora",2,,"Primera Division"
"07.12.2014/2015","Zamora",2,,"Dep. Tachira",1,,"Primera Division"
"07.12.2014/2015","Aragua",4,,"Llaneros",2,,"Primera Division"
"07.12.2014/2015","Caracas",5,,"Portuguesa",2,,"Primera Division"
"07.12.2014/2015","Estudiantes Merida",2,,"Dep. Anzoategui",1,,"Primera Division"
"07.12.2014/2015","Lara",1,,"Tucanes",1,,"Primera Division"
"07.12.2014/2015","Metropolitanos",0,,"Petare",1,,"Primera Division"
"07.12.2014/2015","Mineros",0,,"Atl. Venezuela",0,,"Primera Division"
"07.12.2014/2015","Trujillanos",2,,"Carabobo",1,,"Primera Division"
"06.12.2014/2015","La Guaira",1,,"Zulia",1,,"Primera Division"
"30.11.2014/2015","Dep. Tachira",0,,"La Guaira",1,,"Primera Division"
"30.11.2014/2015","Atl. Venezuela",0,,"Aragua",2,,"Primera Division"
"30.11.2014/2015","Petare",0,,"Mineros",0,,"Primera Division"
"30.11.2014/2015","Portuguesa",1,,"Zamora",2,,"Primera Division"
"30.11.2014/2015","Carabobo",3,,"Metropolitanos",1,,"Primera Division"
"30.11.2014/2015","Llaneros",0,,"Caracas",0,,"Primera Division"
"30.11.2014/2015","Tucanes",0,,"Estudiantes Merida",1,,"Primera Division"
"30.11.2014/2015","Zulia",0,,"Lara",2,,"Primera Division"
"29.11.2014/2015","Dep. Anzoategui",2,,"Trujillanos",0,,"Primera Division"
"23.11.2014/2015","Zamora",2,,"Llaneros",1,,"Primera Division"
"23.11.2014/2015","Aragua",2,,"Petare",1,,"Primera Division"
"23.11.2014/2015","Caracas",1,,"Atl. Venezuela",0,,"Primera Division"
"23.11.2014/2015","Estudiantes Merida",0,,"Zulia",0,,"Primera Division"
"23.11.2014/2015","Metropolitanos",0,,"Dep. Anzoategui",7,,"Primera Division"
"23.11.2014/2015","Mineros",4,,"Carabobo",1,,"Primera Division"
"23.11.2014/2015","Trujillanos",1,,"Tucanes",0,,"Primera Division"
"23.11.2014/2015","Lara",3,,"Dep. Tachira",3,,"Primera Division"
"22.11.2014/2015","La Guaira",1,,"Portuguesa",0,,"Primera Division"
"19.11.2014/2015","Zamora",2,,"Caracas",1,,"Primera Division"
"12.11.2014/2015","Trujillanos",2,,"Caracas",1,,"Primera Division"
"09.11.2014/2015","Dep. Anzoategui",2,,"Mineros",3,,"Primera Division"
"09.11.2014/2015","Dep. Tachira",0,,"Estudiantes Merida",0,,"Primera Division"
"09.11.2014/2015","Atl. Venezuela",1,,"Zamora",2,,"Primera Division"
"09.11.2014/2015","Petare",0,,"Caracas",2,,"Primera Division"
"09.11.2014/2015","Carabobo",0,,"Aragua",0,,"Primera Division"
"09.11.2014/2015","Portuguesa",0,,"Lara",4,,"Primera Division"
"09.11.2014/2015","Llaneros",1,,"La Guaira",1,,"Primera Division"
"09.11.2014/2015","Tucanes",2,,"Metropolitanos",1,,"Primera Division"
"09.11.2014/2015","Zulia",0,,"Trujillanos",3,,"Primera Division"
"02.11.2014/2015","Zamora",0,,"Petare",0,,"Primera Division"
"02.11.2014/2015","Aragua",3,,"Dep. Anzoategui",2,,"Primera Division"
"02.11.2014/2015","Caracas",3,,"Carabobo",2,,"Primera Division"
"02.11.2014/2015","Estudiantes Merida",3,,"Portuguesa",1,,"Primera Division"
"02.11.2014/2015","Metropolitanos",1,,"Zulia",0,,"Primera Division"
"02.11.2014/2015","Mineros",0,,"Tucanes",1,,"Primera Division"
"02.11.2014/2015","Trujillanos",1,,"Dep. Tachira",0,,"Primera Division"
"02.11.2014/2015","Lara",4,,"Llaneros",2,,"Primera Division"
"01.11.2014/2015","La Guaira",3,,"Atl. Venezuela",1,,"Primera Division"
"29.10.2014/2015","Zamora",0,,"Trujillanos",1,,"Primera Division"
"29.10.2014/2015","Mineros",0,,"Caracas",0,,"Primera Division"
"26.10.2014/2015","Dep. Anzoategui",1,,"Caracas",0,,"Primera Division"
"26.10.2014/2015","Atl. Venezuela",2,,"Lara",2,,"Primera Division"
"26.10.2014/2015","Dep. Tachira",0,,"Metropolitanos",1,,"Primera Division"
"26.10.2014/2015","Petare",0,,"La Guaira",0,,"Primera Division"
"26.10.2014/2015","Carabobo",2,,"Zamora",1,,"Primera Division"
"26.10.2014/2015","Portuguesa",2,,"Trujillanos",2,,"Primera Division"
"26.10.2014/2015","Llaneros",0,,"Estudiantes Merida",2,,"Primera Division"
"26.10.2014/2015","Tucanes",0,,"Aragua",0,,"Primera Division"
"26.10.2014/2015","Zulia",1,,"Mineros",1,,"Primera Division"
"19.10.2014/2015","Zamora",1,,"Dep. Anzoategui",1,,"Primera Division"
"19.10.2014/2015","Aragua",4,,"Zulia",1,,"Primera Division"
"19.10.2014/2015","Caracas",5,,"Tucanes",1,,"Primera Division"
"19.10.2014/2015","Estudiantes Merida",1,,"Atl. Venezuela",2,,"Primera Division"
"19.10.2014/2015","Metropolitanos",1,,"Portuguesa",1,,"Primera Division"
"19.10.2014/2015","Mineros",2,,"Dep. Tachira",1,,"Primera Division"
"19.10.2014/2015","Trujillanos",2,,"Llaneros",0,,"Primera Division"
"19.10.2014/2015","Lara",2,,"Petare",0,,"Primera Division"
"18.10.2014/2015","La Guaira",1,,"Carabobo",1,,"Primera Division"
"15.10.2014/2015","Caracas",4,,"Zulia",2,,"Primera Division"
"11.10.2014/2015","Petare",1,,"Llaneros",1,,"Primera Division"
"08.10.2014/2015","Carabobo",0,,"Dep. Anzoategui",0,,"Primera Division"
"05.10.2014/2015","Dep. Anzoategui",2,,"Tucanes",1,,"Primera Division"
"05.10.2014/2015","Atl. Venezuela",2,,"Portuguesa",0,,"Primera Division"
"05.10.2014/2015","Estudiantes Merida",1,,"Aragua",3,,"Primera Division"
"05.10.2014/2015","Petare",1,,"Dep. Tachira",3,,"Primera Division"
"05.10.2014/2015","Trujillanos",1,,"Mineros",0,,"Primera Division"
"05.10.2014/2015","Carabobo",1,,"Zulia",1,,"Primera Division"
"05.10.2014/2015","Lara",0,,"Caracas",0,,"Primera Division"
"05.10.2014/2015","Llaneros",2,,"Metropolitanos",1,,"Primera Division"
"04.10.2014/2015","La Guaira",1,,"Zamora",0,,"Primera Division"
"28.09.2014/2015","Aragua",3,,"Lara",0,,"Primera Division"
"28.09.2014/2015","Caracas",2,,"La Guaira",1,,"Primera Division"
"28.09.2014/2015","Dep. Tachira",1,,"Carabobo",1,,"Primera Division"
"28.09.2014/2015","Mineros",2,,"Estudiantes Merida",0,,"Primera Division"
"28.09.2014/2015","Portuguesa",0,,"Petare",0,,"Primera Division"
"28.09.2014/2015","Llaneros",1,,"Atl. Venezuela",0,,"Primera Division"
"28.09.2014/2015","Tucanes",1,,"Zamora",0,,"Primera Division"
"28.09.2014/2015","Zulia",1,,"Dep. Anzoategui",0,,"Primera Division"
"27.09.2014/2015","Metropolitanos",4,,"Trujillanos",1,,"Primera Division"
"25.09.2014/2015","La Guaira",2,,"Aragua",1,,"Primera Division"
"24.09.2014/2015","Estudiantes Merida",2,,"Metropolitanos",2,,"Primera Division"
"24.09.2014/2015","Carabobo",0,,"Portuguesa",0,,"Primera Division"
"24.09.2014/2015","Dep. Anzoategui",1,,"Dep. Tachira",0,,"Primera Division"
"24.09.2014/2015","Lara",3,,"Mineros",1,,"Primera Division"
"24.09.2014/2015","Trujillanos",3,,"Atl. Venezuela",3,,"Primera Division"
"24.09.2014/2015","Tucanes",2,,"Zulia",0,,"Primera Division"
"21.09.2014/2015","Aragua",2,,"Zamora",1,,"Primera Division"
"21.09.2014/2015","Dep. Tachira",4,,"Tucanes",0,,"Primera Division"
"21.09.2014/2015","Mineros",1,,"La Guaira",2,,"Primera Division"
"21.09.2014/2015","Atl. Venezuela",0,,"Petare",0,,"Primera Division"
"21.09.2014/2015","Portuguesa",0,,"Dep. Anzoategui",0,,"Primera Division"
"21.09.2014/2015","Trujillanos",3,,"Estudiantes Merida",0,,"Primera Division"
"21.09.2014/2015","Llaneros",1,,"Carabobo",2,,"Primera Division"
"20.09.2014/2015","Metropolitanos",1,,"Lara",1,,"Primera Division"
"14.09.2014/2015","Zamora",1,,"Mineros",1,,"Primera Division"
"14.09.2014/2015","Dep. Anzoategui",5,,"Llaneros",0,,"Primera Division"
"14.09.2014/2015","Lara",0,,"Trujillanos",0,,"Primera Division"
"14.09.2014/2015","Estudiantes Merida",1,,"Petare",1,,"Primera Division"
"14.09.2014/2015","La Guaira",3,,"Metropolitanos",0,,"Primera Division"
"14.09.2014/2015","Carabobo",1,,"Atl. Venezuela",1,,"Primera Division"
"14.09.2014/2015","Zulia",1,,"Dep. Tachira",2,,"Primera Division"
